RecNo,buildingName,District,inspectionDate,timeElapsed,min(Inspection Date),linearlyWeightedScale,sequenceNbr,spanGroupKey,elementKey,structureName,environmentKey,totalQuantity,Units,elemQuantity1,elemPercent1,ElemQuantity2,ElemPercent2,ElemQuantity3,ElemPercent3,ElemQuantity4,ElemPercent4,Remarks,DownloadDatePontis,ElementInspDelinquent,ElementInspDelinquentReason,ElementLevelProgramManager,ElementLevelTeamLeader,ElementLevelInspector,ElementLevelConsultantProgramManager
821875442,290051,4,3496780800,567129600,2929651200,121,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,4.94e+3,81,1.10e+3,18,0.00e+0,0,6.00e+1,1,"trans leach crks, surf scaling w/ potholes. '14- delams & spalls in soffit.",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821875447,290051,4,3434400000,504748800,2929651200,116,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,5.25e+3,86,7.92e+2,13,0.00e+0,0,6.00e+1,1,"trans leach crks, surf scaling with potholes",09/16/2018 4:13 AM,0,,LANDONTA,,,
821875464,290051,4,3368995200,439344000,2929651200,116,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,5.25e+3,86,7.92e+2,13,0.00e+0,0,6.00e+1,1,,09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821875469,290051,4,3305664000,376012800,2929651200,185,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,9.13e+2,15,5.19e+3,85,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821875486,290051,4,3243974400,314323200,2929651200,177,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,1.40e+3,23,4.70e+3,77,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,LANDONTA,,,
821875491,290051,4,3181680000,252028800,2929651200,177,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,1.40e+3,23,4.70e+3,77,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Todd Landon,Chester Janus,,
821875508,290051,4,3054585600,124934400,2929651200,177,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,1.40e+3,23,4.70e+3,77,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Victor Pilkington,Seasonal Help,,
821875513,290051,4,3034022400,104371200,2929651200,134,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,4.05e+3,66,2.05e+3,34,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Victor Pilkington,Seasonal Help,,
821875530,290051,4,2929651200,0,2929651200,100,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.10e+3,SF,6.10e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821875553,290052,4,3563136000,315705600,3247430400,200,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,0.00e+0,0,4.29e+3,100,0.00e+0,0,0.00e+0,0,"Str rehab- new dk bms & 5"" conc WS-9/06.'08-ext map crks bordering on C-3.'11- all c-3, bm keys refl thru,all crkd, leaking keys.'15-cont deter w/ wider crks.",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,,
821875558,290052,4,3531168000,283737600,3247430400,200,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,0.00e+0,0,4.29e+3,100,0.00e+0,0,0.00e+0,0,"Str rehab- new dk bms & 5"" conc WS-9/06.'08-ext map crks bordering on C-3.'11- all c-3, bm keys refl thru,all crkd, leaking keys.'15-cont deter w/ wider crks.",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821875537,290052,4,3592425600,344995200,3247430400,200,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,0.00e+0,0,4.29e+3,100,0.00e+0,0,0.00e+0,0,"Str rehab- new dk bms & 5"" conc WS-9/06.'08-ext map crks bordering on C-3.'11- all c-3, bm keys refl thru,all crkd, leaking keys.'15-cont deter w/ wider crks.'17- ext surf crks causing leaking thru ke",09/16/2018 4:13 AM,0,,EckhoffMS,HarrisMA,,
821875569,290052,4,3467836800,220406400,3247430400,200,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,0.00e+0,0,4.29e+3,100,0.00e+0,0,0.00e+0,0,"Str rehab- new dk bms, bridge rail,5"" conc WS,strip seal, apprch overlayss,l 9/06.'08-ext map crks bordering on C-3.'11- all c-3, bm keys refl thru,all crkd, leaking keys",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821875574,290052,4,3405369600,157939200,3247430400,200,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,0.00e+0,0,4.29e+3,100,0.00e+0,0,0.00e+0,0,"Str rehab with new dk bms,5"" conc overlay,strip seal, overlay on apprchs,new br rail and appr rail 9/06.'08-ext map crks bordering on C-3.'11- all c-3, bm keys refl thru,all crkd",09/16/2018 4:13 AM,0,,LANDONTA,,,
821875587,290052,4,3339964800,92534400,3247430400,163,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,1.59e+3,37,2.70e+3,63,0.00e+0,0,0.00e+0,0,"Str rehab with all new PPC dk bms, 5"" conc overlay, strip seal, overlay on approaches, and br rail with all new appr rail 9/06.'08-extensive map cracking bordering on C-3.",09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821875594,290052,4,3309465600,62035200,3247430400,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,4.29e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,"Str rehab with all new PPC dk bms, 5"" conc overlay, strip seal, overlay on approaches, and br rail with all new appr rail 9/06.'08-extensive map cracking bordering on C-3.",09/16/2018 4:13 AM,0,,LANDONTA,,,
821875605,290052,4,3277238400,29808000,3247430400,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,4.29e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,"Str rehab with all new PPC dk bms, 5"" conc overlay, strip seal, overlay on approaches, and br rail with all new appr rail 9/06.",09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821875610,290052,4,3247430400,0,3247430400,100,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.29e+3,SF,4.29e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,"Str rehab with all new PPC dk bms, 5"" conc overlay, strip seal, overlay on approaches, and br rail with all new appr rail 9/06.",09/16/2018 4:13 AM,0,,LANDONTA,SIADEKEJ,,
821876110,290057,4,3531168000,604713600,2926454400,109,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.34e+3,SF,4.13e+3,95,1.37e+2,3,0.00e+0,0,7.00e+1,2,"minor spalls & delams near S abut in surf. '15- minor trans & diag leach crks in surf & soffit, minor short longitude crks in surf.",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,,
821876120,290057,4,3405369600,478915200,2926454400,103,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.34e+3,SF,4.22e+3,97,1.20e+2,3,0.00e+0,0,0.00e+0,0,minor spalls and delams near S abut,09/16/2018 4:13 AM,0,,LANDONTA,,,
821876123,290057,4,3283459200,357004800,2926454400,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.34e+3,SF,4.34e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821876134,290057,4,3156192000,229737600,2926454400,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.34e+3,SF,4.34e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Todd Landon,Bryon Strunk,,
821876137,290057,4,3034022400,107568000,2926454400,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.34e+3,SF,4.34e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Victor Pilkington,Seasonal Help,,
821876149,290057,4,2926454400,0,2926454400,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.34e+3,SF,4.34e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821876154,290058,4,3592857600,682041600,2910816000,127,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,3.37e+3,81,6.45e+2,15,0.00e+0,0,1.64e+2,4,"trans leach crks in soffit. '13- delams & spalls w/ exp rebar & loss, surf delams & scaling.'15-rebar splicers rusting at stage in soffit, cont delam/spalls.'17- addl delams & spalls.",09/16/2018 4:13 AM,0,,EckhoffMS,HarrisMA,,
821876166,290058,4,3531081600,620265600,2910816000,121,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,3.48e+3,83,5.62e+2,13,0.00e+0,0,1.31e+2,3,"trans leach crks in soffit. '13- delams & spalls w/ exp rebar & minor sec loss, minor delams & scaling in surf at ends of dk.'15-rebar splicers rusting at stage in soffit, cont delam/spalls",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,,
821876167,290058,4,3467664000,556848000,2910816000,113,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,3.82e+3,91,2.84e+2,7,0.00e+0,0,7.40e+1,2," trans leach crks in soffit. '13- delams and spalls w/ exp rebar and minor sec loss, minor delams and scaling in surf at ends of dk",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,,
821876179,290058,4,3404332800,493516800,2910816000,102,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,4.08e+3,98,9.60e+1,2,0.00e+0,0,0.00e+0,0,minor trans leach crks in soffit,09/16/2018 4:13 AM,0,,LANDONTA,,,
821876181,290058,4,3277756800,366940800,2910816000,102,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,4.08e+3,98,9.60e+1,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821876192,290058,4,3150748800,239932800,2910816000,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,4.15e+3,100,2.00e+1,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Todd Landon,Bryon Strunk,,
821876195,290058,4,3026678400,115862400,2910816000,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,4.17e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Victor Pilkington,James Miller,,
821876206,290058,4,2910816000,0,2910816000,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.17e+3,SF,4.17e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821876309,290061,4,3481574400,0,3481574400,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.17e+3,SF,2.17e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,"'14- minor crks, leach along stage line",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821876366,290062,4,3228681600,348624000,2880057600,108,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.63e+3,SF,2.42e+3,92,2.16e+2,8,0.00e+0,0,0.00e+0,0,crks at both ends,09/16/2018 4:13 AM,0,,JANUSCJ,,,
821876369,290062,4,3101673600,221616000,2880057600,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.63e+3,SF,2.63e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Victor Pilkington,Seasonal Help,,
821876380,290062,4,2999203200,119145600,2880057600,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.63e+3,SF,2.63e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Victor Pilkington,James Miller,,
821876381,290062,4,2880057600,0,2880057600,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.63e+3,SF,2.63e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821876354,290062,4,3481574400,601516800,2880057600,136,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.63e+3,SF,1.67e+3,64,9.60e+2,36,0.00e+0,0,0.00e+0,0,"crks at both ends. '14- numerous trans crks w/ long & diag crks in surf, minor leaking at stageline",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821876357,290062,4,3352924800,472867200,2880057600,136,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,2.63e+3,SF,1.67e+3,64,9.60e+2,36,0.00e+0,0,0.00e+0,0,crks at both ends,09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821876459,290065,4,3525724800,376272000,3149452800,146,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.27e+3,SF,4.08e+3,56,3.01e+3,41,0.00e+0,0,1.80e+2,2,Large areas are becoming borderline C-3.'15- large portion of dk surf along W side of stageline approx 2ft wide by almost half the length is delamed w/ potholes & exp rebar.,09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821876471,290065,4,3398630400,249177600,3149452800,147,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.27e+3,SF,4.12e+3,57,2.98e+3,41,0.00e+0,0,1.80e+2,2,Large areas are becoming borderline C-3.,09/16/2018 4:13 AM,0,,LANDONTA,,,
821876473,290065,4,3272313600,122860800,3149452800,141,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.27e+3,SF,4.30e+3,59,2.98e+3,41,0.00e+0,0,0.00e+0,0,Large areas are becoming borderline C-3.,09/16/2018 4:13 AM,0,,SIADEKEJ,,,
821876484,290065,4,3212438400,62985600,3149452800,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.27e+3,SF,7.27e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,Large areas are becoming borderline C-3.,09/16/2018 4:13 AM,0,,LANDONTA,,,
821876488,290065,4,3149452800,0,3149452800,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,7.27e+3,SF,7.27e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Todd Landon,Chester Janus,,
821876637,290075,4,3544387200,63331200,3481056000,100,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.69e+3,SF,1.69e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,"'16- numerous crks at 2-5ft centers in surf, diag leach crks in soffit.",09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,,
821876646,290075,4,3481056000,0,3481056000,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.69e+3,SF,1.69e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,EckhoffMS,LandonTA,HarrisMA,
821878667,310002,8,2926886400,0,2926886400,100,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821878675,310003,8,3595881600,668822400,2927059200,100,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.63e+3,100,1.00e+1,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821878686,310003,8,3532464000,605404800,2927059200,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821878696,310003,8,3476217600,549158400,2927059200,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,RangeC,FloerkeBA,
821878707,310003,8,3413145600,486086400,2927059200,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,WILLIAMSBJ,,,
821878718,310003,8,3349641600,422582400,2927059200,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,UEHLEJA,WILLIAMSBJ,,
821878729,310003,8,3285273600,358214400,2927059200,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,OJELADEIG,VENHAUSRG,,
821878740,310003,8,3222115200,295056000,2927059200,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,ANDERSONDJ,GRABOWSKIPA,,
821878753,310003,8,3100723200,173664000,2927059200,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Thomas G. Venhaus,Terry Taggart,,
821878762,310003,8,2927059200,0,2927059200,100,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,4.64e+3,SF,4.64e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821879156,310012,8,3595968000,668908800,2927059200,102,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.35e+3,98,8.00e+1,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821879167,310012,8,3531945600,604886400,2927059200,102,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.35e+3,98,8.00e+1,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821879169,310012,8,3476217600,549158400,2927059200,101,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.39e+3,99,4.00e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,FloerkeBA,RangeC,
821879180,310012,8,3412627200,485568000,2927059200,101,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.39e+3,99,4.00e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,WILLIAMSBJ,,,
821879183,310012,8,3349382400,422323200,2927059200,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.43e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,ARENTSENRG,TAGGARTTJ,,
821879194,310012,8,3285273600,358214400,2927059200,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.43e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HILLMERTW,,,
821879197,310012,8,3221769600,294710400,2927059200,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.43e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,ANDERSONDJ,GRABOWSKIPA,,
821879208,310012,8,3158697600,231638400,2927059200,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.43e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,2004 ELI by range & floerke.,09/16/2018 4:13 AM,0,,KRUMMTP,,,
821879211,310012,8,3100550400,173491200,2927059200,100,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.43e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Thomas G. Venhaus,Terry Taggart,,
821879222,310012,8,2927059200,0,2927059200,100,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.43e+3,SF,3.43e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Pontis2,Pontis2,,
821881221,310035,8,3601324800,674438400,2926886400,102,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.45e+3,98,6.70e+1,2,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821881226,310035,8,3539116800,612230400,2926886400,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,,
821881232,310035,8,3474489600,547603200,2926886400,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,sanders,
821881237,310035,8,3412713600,485827200,2926886400,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,WILLIAMSBJ,,,
821881244,310035,8,3349641600,422755200,2926886400,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,UEHLEJA,WILLIAMSBJ,,
821881249,310035,8,3285273600,358387200,2926886400,101,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.50e+3,99,2.00e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,VENHAUSRG,OJELADEIG,,
821881256,310035,8,3222288000,295401600,2926886400,101,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.50e+3,99,2.00e+1,1,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KRUMMTP,,,
821881261,310035,8,3160598400,233712000,2926886400,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Thomas G. Venhaus,Ishola Ojelade,,
821881268,310035,8,3106857600,179971200,2926886400,100,9,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Jackie Gammon,R. VENHAUS,,
821881273,310035,8,3043094400,116208000,2926886400,100,10,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,,,,
821881280,310035,8,2981059200,54172800,2926886400,100,11,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,,,,
821881285,310035,8,2969827200,42940800,2926886400,100,12,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,,,,
821881292,310035,8,2926886400,0,2926886400,100,13,1,8026,Concrete Deck Protected w/ Coated Bars,1,3.52e+3,SF,3.52e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,,,,
821881299,310036,8,3596400000,495158400,3101241600,150,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,7.25e+3,50,7.25e+3,50,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,SandersCE,uehle,
821881306,310036,8,3532291200,431049600,3101241600,150,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,7.25e+3,50,7.25e+3,50,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821881312,310036,8,3475612800,374371200,3101241600,150,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,7.25e+3,50,7.25e+3,50,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,RangeC,DrouinM,
821881319,310036,8,3412800000,311558400,3101241600,105,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,1.38e+4,95,7.20e+2,5,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,WILLIAMSBJ,,,
821881326,310036,8,3349382400,248140800,3101241600,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,1.45e+4,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,VENHAUSRG,HILLMERTW,,
821881333,310036,8,3286310400,185068800,3101241600,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,1.45e+4,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SCHWALBBA,HILLMERTW,,
821881340,310036,8,3222028800,120787200,3101241600,100,7,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,1.45e+4,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,ANDERSONDJ,GRABOWSKIPA,,
821881347,310036,8,3101241600,0,3101241600,100,8,1,8026,Concrete Deck Protected w/ Coated Bars,1,1.45e+4,SF,1.45e+4,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,Thomas G. Venhaus,Terry Taggart,,
821881355,310037,8,3596400000,495158400,3101241600,100,1,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.89e+3,SF,6.89e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,SandersCE,UehleJA,
821881361,310037,8,3532032000,430790400,3101241600,100,2,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.89e+3,SF,6.89e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,WilliamsBJ,SandersCE,
821881368,310037,8,3475008000,373766400,3101241600,100,3,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.89e+3,SF,6.89e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,KrummTP,DrouinM,RangeC,
821881375,310037,8,3412800000,311558400,3101241600,100,4,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.89e+3,SF,6.89e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,WILLIAMSBJ,,,
821881383,310037,8,3349382400,248140800,3101241600,100,5,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.89e+3,SF,6.89e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,HILLMERTW,VENHAUSRG,,
821881389,310037,8,3286310400,185068800,3101241600,100,6,1,8026,Concrete Deck Protected w/ Coated Bars,1,6.89e+3,SF,6.89e+3,100,0.00e+0,0,0.00e+0,0,0.00e+0,0,,09/16/2018 4:13 AM,0,,SCHWALBBA,HILLMERTW,,
